title_fa,title_en,open_jobs,category,company_size,company_site,year
مرکز تحقیقات مه داده , Big Data Research Center,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,bigdata.iaun.ac.ir/en/,None
اوستاتاپ , Ustatap,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
لندهوم , Landhome,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,landhome.ir,None
اوستا , Avesta Team,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.avestateam.com,None
حمل و نقل بین المللی زنجیره , Chain International Transportation,۱,حمل و نقل، لاجستیک و انبارداری,۲۰۱ تا ۵۰۰ نفر,www.chainintl.com,None
گروه شرکتهای آران , Aran Group,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,None,None
مجموعه زندگی سبز , Green Life,۳,خدمات درمانی، پزشکی و سلامت,۵۱ تا ۲۰۰ نفر,None,None
گسترش ارتباطات ژرف , Gostaresh Ertebatat e Zharf,۴,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.gazh.ir,None
آریا استخر , Aria Pool,۱,معماری و عمران,۲ - ۱۰ نفر,None,None
آبانگان , Abanegan,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,abanegan.com,None
ارشیا نوین شرق , Arshia Novin,۱,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
شفا الکترو پژواک , Shafa Electro Pejhvak,۱,خدمات درمانی، پزشکی و سلامت,۱۱ تا ۵۰ نفر,www.shepco.ir,None
بری مدیا , Berry Media,۱,رسانه و انتشارات,۲ - ۱۰ نفر,None,None
مولتی برند رنو , Multi Brand Reno,۴,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۱۱ تا ۵۰ نفر,MARKOMODE.COM,None
گل و گیاه ویولا , Viola,۱,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,www.goleviola.com,None
شرکت ایده تکبال هوشمند , Eideh takbal smart,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
آی تی اس , Integrated Transportation Service - ITS,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.transportnilasa.org/fa/,None
نور سیستم , Nour System,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
تازه گیاه , Tazegiah,۱,کشاورزی,۲ - ۱۰ نفر,None,None
هامون , HTE,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
گل بلیط , Gol Bilit,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,golbilit.com,None
فروشگاه طرح وند , Tarhvand Shop,۱,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
فنسی , fancy,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
مقصودیه , Maghsudiyeh,۱,تولید و صنایع,یک نفر (من),None,None
تیم نرم افزاری بهین سامانه , Behin samaneh IT team,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
اصناپ , Asnaap,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,asnaap.com,None
ملکام , Melcom,۱,املاک و مستغلات,۲ - ۱۰ نفر,melcom.ir,None
انرژی سولوشن , Energy Solution,۱,نفت و گاز,۲ - ۱۰ نفر,None,None
آینده رباتیک سبز آرسام , ARSAM,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,arsamrobotics.com,None
فیدار رایان نوین , Fidar Rayyan Noni,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.fidarrayan.ir,None
لوکسین تک , Luxintech,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,luxintech.ir,None
وصال , Vesal,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,vesalfamily.ir,None
محلی فود , Mahali Food,۱,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,mahalifood.com,None
شرکت خدمات بیمه ای اتیه اندیش مهر اعتماد , Atiye Andish Mehr Eghtesad,۱,بیمه,۲ - ۱۰ نفر,None,None
ردیفو , Radifo,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.radifo.com,None
تتام گروپ , Tetamgroup,۱,واردات و صادرات,۲ - ۱۰ نفر,www.tetamgroup.com,None
شریف , Sharif,۱,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,None,None
دانش پارسیان , DAPA,۳,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,dapa.ir,None
اتومبیل داودی , Davoodi Car,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,davoodicar.com,None
ماهنامه اخبار فلزات , Metals News,۱,رسانه و انتشارات,۱۱ تا ۵۰ نفر,None,None
نو آوران ساختمان پادرا , Noavaran Sakhteman Padra,۱,معماری و عمران,۲ - ۱۰ نفر,None,None
پیمان پردازش نیام , Peyman Pardazesh Niyam,۲,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.niyamco.com/,None
وندا تجارت کهربا , Vanda Tejarat Kahroba,۱,مخابرات و ارتباطات (تلکام),۲ - ۱۰ نفر,excelnetworks.info,None
ویدوفیلم , Vidofilm,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,vidofilm.com,None
آرمان تدبیر پرشین , MAT Gorup,۱,نفت و گاز,۲ - ۱۰ نفر,None,None
ایده پردازش هوشمند برنا , Idea Pardazesh Hooshmand Borna,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
شرکت بازرگانی اشراق , Eshragh Trading Company,۱,واردات و صادرات,۱۱ تا ۵۰ نفر,epsco.ir,None
سازه های نرم افزاری سورن , Sooren Software Structure,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پیشرو گستر رایانه پارسیان , Pishro Gostar Rayaneh Parsian,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,pishrorayaneh.com,None
فراشبکه نوین , Fara Shabke,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,farashabakeh.ir,None
پیشتازان ارتباط مجازی , VCP,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,vcpco.com,None
کلینیکت , Clinicet,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.clinicet.com,None
آموزشگاه زبان آتی , Ati English School,۱,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,None,None
طراحی وب ایران سامانه , Iran Samane,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,iransamane.com,None
صنایع الکترونیک پالس کنترل , Pulse Control,۱,تولید و صنایع,۲ - ۱۰ نفر,www.pulsecontrol-co.com/,None
علم و فن شهریار نوین تبریز , Elm Va Fan Shahriyar Novin Tabriz,۷,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,heyvagroup.com,None
صنایع تولیدی ساحل , Sahelmetal,۱,تولید و صنایع,۲ - ۱۰ نفر,sahelmetal.com,None
امن افزار سپاهان , Emsisoft,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,emsisoft.co.ir,None
فصل نگارش , Fasle Negaresh,۱,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,faslenegaresh.ir,None
مانی بان , Mani Ban,۲,مالی و اعتباری,۵۱ تا ۲۰۰ نفر,www.maniban.com,None
سی‌تی‌بُن , 30TBON,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,30tbon.com,None
موسسه حقوقی دادگان , Dadgan,۱,وکالت و حقوقی,۲ - ۱۰ نفر,None,None
ساواشی  , Sawashi,۱,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
ایران میکس , Iranmix,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
مارال چرم , Maral leather,۱,تولید و صنایع,۵۱ تا ۲۰۰ نفر,www.maralleather.com,None
سامان پویش تامین( اسپات) , Spot,۱,تولید و صنایع,۲۰۱ تا ۵۰۰ نفر,spotco.ir,None
ولینو , Wellinno,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,Wellinno.ir,None
مصاکو , MSACo.,۱,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
هلدینگ داریان , prs,۱,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,maxjob.ir,None
جی اف اف , JFF,۱,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
فراتوسعه عصر , Fara Toose Asr,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,faraco.eu,None
خانه معماران كاكتوس , Architects House Kaktus,۱,معماری و عمران,۲ - ۱۰ نفر,www.kaktusco.com,None
رومولو , Romolo,۱,معماری و عمران,۱۱ تا ۵۰ نفر,abudad.ir,None
آریس , Aris,۱,معماری و عمران,یک نفر (من),nazm.net,None
آل اگزم , All Exam,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
جهان مجد بصیر , Jahan Majd ‌Basir,۱,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,None,None
باران گستر کارن , Baran Gostar Karen,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
گروه ترجمه آروین , ATG,۱,رسانه و انتشارات,۲ - ۱۰ نفر,None,None
گومد , GOMED,۲,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,www.gomediran.com,None
نوین چوب , Novin Choob,۵,واردات و صادرات,۲۰۱ تا ۵۰۰ نفر,novinchoobco.com,None
فن‌آوری فراطیف پویا , Farateif Pouya,۱,مخابرات و ارتباطات (تلکام),۱۱ تا ۵۰ نفر,None,None
ویسام , Wisam,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,wisam.ir,None
لیزر آرت گلس , Art Glass,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,artglassshop.ir,None
توسعه دهندگان همراه نوین , New Mobile Developers,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,hjob.ir,None
مجتمع آموزشی فنی سازان , Fanni Sazan,۱,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,fannisazan.com,None
شرکت تدبیر انرژی هیرکان , Tadbir energy hirkan,۱,استاندارد و کنترل‌کیفیت,۵۱ تا ۲۰۰ نفر,None,None
خدمت از ما  , Khedmat Az Ma,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,khedmatazma.com,None
فرست آی او تی الکترونیک , First IOT Electronic,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,None,None
نوآوران سامانه های روئین , Nasr Company,۱,نیرو,۲ - ۱۰ نفر,None,None
نوین عصر دیجیتال , Novin Asr Digital,۱,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
اسنیدز , SNeeds,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,sneeds.ir,None
احسان بنیان پارسیان , Ehsan Bonyan Parsian,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,9am.ir,None
آريس , Aris,۱,وکالت و حقوقی,۲ - ۱۰ نفر,None,None
ارتباطات فنی عقیق , AqiqTelecom,۴,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,aqiqtele.com,None
رشد فرد و کسب و کار , Arna Coaching,۱,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,arnacoaching.com,None
فومن وش , Fouman Vash,۱,خدمات درمانی، پزشکی و سلامت,۱۱ تا ۵۰ نفر,None,None
آیه‌های هدایت , Ayehaye Hedayat,۱,رسانه و انتشارات,۲ - ۱۰ نفر,None,None
سازه های فولادی انبارگستران , Anbargostaran,۱,تولید و صنایع,۲ - ۱۰ نفر,www.anbargostaran.com,None
حلاوت گستر پارسیان , HGP,۱,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
رایان همراه , Rayan Hamrah,۱,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,None,None
موسسه حسابرسی یکتا روش امین , Yekta Raveshe Amin,۱,مالی و اعتباری,۵۱ تا ۲۰۰ نفر,None,None
ایالیاسروتک , Illiaservetech,۱,معماری و عمران,۲ - ۱۰ نفر,illia.tech,None
آریا تجارت , Ariya tejarat,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
آینده سازان کهکشان نرم افزار , Ican,۱,کامپیوتر، فناوری اطلاعات و اینترنت,یک نفر (من),www.ican.ir,None
آذرخش افزاره آریا , Azarakhsh Afzare Aria,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,aaaltdco.com,None
تورلین , Tourlin,۱,گردشگری و هتل‌ها,۲ - ۱۰ نفر,None,None
وینا چوب , Vinachoob,۱,معماری و عمران,۲ - ۱۰ نفر,Www.vinachoob.com,None
گروه صنعتی دکوفوم , Dekofoam,۱,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,dekofoam.com,None
آینده نویسان برتر , Top Future Developers,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,noors.ir,None
کتابک , Ketabak,۱,رسانه و انتشارات,۱۱ تا ۵۰ نفر,ketabak.org,None
فرسان طب آریا , Forson Teb Aria,۱,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,None,None
كيميادارو , Kimiya daroo,۱,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,None,None
ایران کوک شاپ , Iran Cook Shop,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,irancookshop.com,None
هوگون , Hogon,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,hogoncs.ir,None
مرکز چاپ ارزان , Arzan Print Center,۱,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
فلانوفل , Falanofel,۲,غذا و رستوران‌ها,۱۱ تا ۵۰ نفر,None,None
آکادمی کلاته , Academy Kalaate,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,kalaateh.com,None
نقش و نگار پوپک , poopak,۱,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,poopak-ad.com,None
ستاره پارس , Pars,۱,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۱۱ تا ۵۰ نفر,None,None
سورنا , Sorena,۱,واردات و صادرات,۱۱ تا ۵۰ نفر,None,None
مایا , maya,۱,رسانه و انتشارات,بیش از ۱۰۰۰ نفر,mayababyco.com,None
تولیدی نوشاب , Noushab,۱,تولید و صنایع,۵۱ تا ۲۰۰ نفر,None,None
تدبیرسازان رایانه خوارزمی , Tadbir Sazan Rayaneh Kharazmi,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
فنی کارا , Fani Kara,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,fanikara.com,None
راه آهن حمل و نقل , Railway Transportation Co.,۱,حمل و نقل، لاجستیک و انبارداری,۵۱ تا ۲۰۰ نفر,None,None
سپنجا , sepanja,۱,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,www.sepanja.com/,None
طراحان و مجریان فرآیند بخار , Tarahan va Mojrian Farayand Bokhar,۲,نفت و گاز,۱۱ تا ۵۰ نفر,www.farayandbokhar.com,None
بنیاد نیکوکاری دستهای مهربان , Dasthaye Mehraban Charity,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,www.dmngo.ir,None
وارستگان نوابغ سرآمد(ونوس) , Venus,۱,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,None,None
فناوران دنیای مجازی , Fanavaran Donyaye Majazi,۱,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
موسسه فرهنگی خیریه سفینه النجاه , Safineh-al-nejat,۱,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,None,None
ذاکر اسمارت , Zaker Smart,۱,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,www.zakersmart.com,None
