title_fa,title_en,open_jobs,category,company_size,company_site,year
سه گل گیلان , Poopak,۰,تولید و صنایع,۲ - ۱۰ نفر,www.poopak3goal.com,None
همراهان سیستم گوهر , Hamrahan System Gohar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.hamrahansystem.com,None
پروسافت , Prosoft,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
مشاوران برتر , Moshaveran Bartar,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,moshaveran-bartar.ir,None
زابلا , Zabla,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,zabla.ir,None
اکسیر سرزمین پارس , Exir Sarzamin Pars,۰,آموزش، مدارس و دانشگاه‌ها,۲ - ۱۰ نفر,None,None
خدمات اینترنتی کندو , Kandoo,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,kandoocn.com/vam/,None
خاطرات زیبا , Khaterate Ziba,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,www.khaterateziba.com,None
پارس سیستم ایرانیان , PSI,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
تلکا محافظ پویا , TMPooya,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.tmpooya.com,None
گجت سنتر , Gadget Center,۰,کامپیوتر، فناوری اطلاعات و اینترنت,یک نفر (من),gadgetcenter.ir,None
ریالو , Rialo,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,rialo.ir,None
تکسیز , Taksiz,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,taksiz.org,None
گروه آموزشی معید , Moeid,۰,آموزش، مدارس و دانشگاه‌ها,۵۰۱ تا ۱۰۰۰ نفر,None,None
آی پی امداد , IP Emdad,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,ipemdad.com,None
کالای متالورژی ریخته گری تبار , Ferro Alloy Tabar,۰,تولید و صنایع,۲ - ۱۰ نفر,None,None
فروش بان گستر ایرانیان , Forooshban Gostar Iranian,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.bahamplus.com,None
بهاران , Baharan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,baharan.ir,None
شیراز تخفیف , Shiraz Takhfif,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,shiraztakhfif.com,None
فنی و مهندسی کیان , Kiyan CCTV,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
رهپو (راهکار همراه پویاوران) , Rahpoo,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.rahpoovas.com,None
شهرآهن , Shahr Ahan,۰,تولید و صنایع,۲۰۱ تا ۵۰۰ نفر,shahrahan.com/,None
هم صنف , Ham Senf,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,hamsenf.com,None
سامانه هوشمند آوا , Ava Smart System,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
کیان , kian,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,lowz.ir,None
آرپالینکس , Arpalinks,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
ارمغان راه طلایی , Armaghan Rahe Talaee,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۵۱ تا ۲۰۰ نفر,www.armaghan.net,None
میوتو , Miotto,۰,واردات و صادرات,۲ - ۱۰ نفر,www.miotto.co/,None
استودیو طبی ورزشی ایکس بادی فرمانیه , Studio Xbody Farmaniyeh,۰,فرهنگی و ورزشی,۲ - ۱۰ نفر,None,None
بازی آنلاین , Game Online,۰,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,None,None
عظیم سازه برنا , Azim Sazeh Borna,۰,معماری و عمران,۲ - ۱۰ نفر,gach.co,None
اسمارت دایت , Smart Diet,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,None,None
نیکسی , Niksi,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
سافت کو , Soft Co,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
راهینو پویان , Rahino Pooyan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,rahinopooyan.ir,None
داتیس ایرانیان , Datis Iranian,۰,معماری و عمران,۲ - ۱۰ نفر,None,None
آسان تجارت پارسی  , Asan Tejarat Parsi,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,asantejarat.co,None
صدر علم و فن , Sadr Tabloo,۰,تولید و صنایع,۲ - ۱۰ نفر,SADRTABLO.COM,None
سیستمی تجارت , Systemi Tejarat,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
آفری , Afari,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,www.afari.co,None
موج نیرو , Moj Niroo,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,www.modjeniroo.com/,None
ویزالند , Visaland,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,visaland.org,None
نوآوران پردازش گستر نصر , Noavaran Pardazesh Gostar Nasr,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,npgnasr.com,None
دلتا وی , Delta V,۰,نفت و گاز,۲ - ۱۰ نفر,www.deltav.ir,None
مدیریت داده های هوشمند پارسیان , Parsian,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
رویال گستر , Royal Gostar,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
پویا سازان دماوند  , Pooya Sazan Damavand,۰,واردات و صادرات,۱۱ تا ۵۰ نفر,None,None
فرا افزار هوشمند , Faracorp,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.faracorp.com,None
آراس , ARAS Co,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۱۱ تا ۵۰ نفر,None,None
امید طلایی آتیه , Omid Talaii Atie,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
وبوفن , Webophen,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,webophen.com,None
سرویس های ابری فندق , Fandogh Cloud,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,fandogh.cloud,None
اصالت  , Esalat,۰,غذا و رستوران‌ها,۲۰۱ تا ۵۰۰ نفر,www.esalatco.com,None
کسری , Kasra Brick,۰,معماری و عمران,۱۱ تا ۵۰ نفر,www.newkasra.com,None
بهین آور , Behin Avar,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,www.baafoam.com,None
مرکز سخت افزار ایران , Iran Hardware Center,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲۰۱ تا ۵۰۰ نفر,www.hardwarecenter.ir,None
انتشارات اردیبهشت , Ordibehesht Pub,۰,رسانه و انتشارات,۲ - ۱۰ نفر,www.ordibeheshtpub.ir,None
خیریه کریمانه , Karimane,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
حمل و نقل بین المللی نیک تک  , Nik Tak CO. LTD International Freight Forwarders,۰,حمل و نقل، لاجستیک و انبارداری,۱۱ تا ۵۰ نفر,www.niktak.com,None
پویانمایی اشراق , Eshragh Company,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پارس آزمای طب , ‌Pars Azmaye Teb,۰,خدمات درمانی، پزشکی و سلامت,۵۱ تا ۲۰۰ نفر,cerita.ir,None
آرتین پردازش ویرا , Artin Prdazesh Vira,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
توسعه سامانه های نرم افزاری آفرینش , Afarinesh,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
سی تا وب , See Taweb,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,30taweb.com,None
خانه بوش , Khane Bosch,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,khanebosch.com,None
نوبتی , Noabti,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,nobati.co,None
هوشتانه , Hoshtane,۰,کامپیوتر، فناوری اطلاعات و اینترنت,یک نفر (من),None,None
ویرا پردازان  , Vira Pardazan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
نقاشیا , Naghashia,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۲ - ۱۰ نفر,naghashia.com,None
داناوب , Danaweb,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,danaweb.co,None
ترنج , Toranj,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,toranjit.net/,None
توسعه پردازان اندیشه گستر شمس , Shams,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,shamstech.ir,None
سفر آسیا , Safar Asia,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,safarasia.com,None
رایزن پارس , Rayzan Pars,۰,منابع انسانی,۲ - ۱۰ نفر,Rayzanpars.ir,None
هلدینگ الماس داده , Almas Dade,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,almasdade.com,None
دلکاو , Delkav,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,Www.delkav.com,None
دکتر اویل , Dr. Oil,۰,خدمات درمانی، پزشکی و سلامت,۲ - ۱۰ نفر,droil.org,None
مجموعه ورزشی دزاشیب , Dezashib Sport Complex,۰,فرهنگی و ورزشی,۱۱ تا ۵۰ نفر,dezashib.club,None
اریکا , ARIKA,۰,منابع انسانی,۲ - ۱۰ نفر,www.arikagroup.com,None
سامانه جامع ساعی , Saei Group,۰,مخابرات و ارتباطات (تلکام),۵۱ تا ۲۰۰ نفر,saeigroup.com/,None
تیماپ , Team App,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
مدیریت پروژه آریانا , Aryanapm,۰,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,aryanapm.com,None
موسسه زبان سفیر گفتمان , Safir English Language Academy,۰,آموزش، مدارس و دانشگاه‌ها,بیش از ۱۰۰۰ نفر,gosafir.com,None
پی ال آی , PLI,۰,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,plienglish.com/,None
فناوری اطلاعات پرشیا , Fanavari Etelaat Pershia,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
ترندان , Trendan Co,۰,واردات و صادرات,۲ - ۱۰ نفر,None,None
گروه صنعتی هوم کت , Home Ket,۰,تولید و صنایع,۲۰۱ تا ۵۰۰ نفر,www.homeket.ir,None
مرحبا , Marhaba,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,None,None
استودیو طراحی سلیمی , Salimi Studio,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,None,None
نوین دنتال , Novin Dental,۰,خدمات درمانی، پزشکی و سلامت,۱۱ تا ۵۰ نفر,None,None
گردشیار ایرانیان , Gardeshyar Iranian,۰,گردشگری و هتل‌ها,۲ - ۱۰ نفر,None,None
آرازکو , Arazco,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
ایران هاب تک , Iran Hub Tech,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.iranhubtech.com,None
همیار برتر ایرانیان , Hamayr Bartar Iranian,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
املاک کوروش , Kourosh Realstate,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,kouroshrealstate.ir,None
کشت و صنعت گندم درنای قزوین , Qazwin WCI,۰,کشاورزی,۲ - ۱۰ نفر,None,None
صنعتکده فولاد صدر , Sanatkade Foulad Sadr,۰,تولید و صنایع,۵۱ تا ۲۰۰ نفر,WWW.skfsadr.com,None
وستادژ , Vestadezh,۰,معماری و عمران,۵۱ تا ۲۰۰ نفر,www.vestadezh.com,None
جی اس جی تريدينگ اينترنشنال , GSG Trading International FZE,۰,خدمات درمانی، پزشکی و سلامت,۵۰۱ تا ۱۰۰۰ نفر,None,None
نارون شریف , Naroon Sharif,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
رویا گشت , Roya Gasht,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,royagasht.com,None
گام اندیشه , Gam Andishe,۰,آموزش، مدارس و دانشگاه‌ها,۱۱ تا ۵۰ نفر,None,None
پت شاپ ژيوان , Zivan Petshop,۰,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,۱۱ تا ۵۰ نفر,None,None
سوله ایران , Sole Iran,۰,نفت و گاز,۲ - ۱۰ نفر,None,None
ساتل دژ , Satel Dezh,۰,معماری و عمران,۱۱ تا ۵۰ نفر,sateldezh.com,None
جهان استودیو , Jahan Studio,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
پارس بهکام , Pars Behcom,۰,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,None,None
ریموند , Raymond,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,None,None
سندباد , Sindibad,۰,واردات و صادرات,۲ - ۱۰ نفر,None,None
تجارت الکترونیک مهر شایان , Shayan,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
اس ام اس سحر , Sahar Sms,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,www.saharsms.com,None
نشر نو , Nashrenow,۰,رسانه و انتشارات,۱۱ تا ۵۰ نفر,nashrenow.com,None
آسان سازان فردا , Asan Sazan Farda,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
ساربان صنعت سبز , Sareban Sanat Sabz,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,None,None
رهروان ایساتیس گستر  , Rahrovan Istatis Gostar,۰,واردات و صادرات,۱۱ تا ۵۰ نفر,www.emsig.ir,None
مجتمع مسکونی ستارخان , Sattarkhan Complex,۰,املاک و مستغلات,۲ - ۱۰ نفر,None,None
آسانسور و پله برقی الفارس , Elfars,۰,تولید و صنایع,۱۱ تا ۵۰ نفر,www.elfarslift.com,None
آموزشگاه برنامه نویسی آی آر پروگرم , Irprogram,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,irprogram.com,None
تالار میلادنور , Milad Noor,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,None,None
باهَشت , Visit Mashhad,۰,گردشگری و هتل‌ها,۱۱ تا ۵۰ نفر,www.visitmashhad.com/,None
آفتاب , Aftab,۰,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,aftab.ir,None
نگرش رایانه , Negaresh Rayaneh,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۱۱ تا ۵۰ نفر,www.nrp-co.com/,None
کیمیا , Kimiya,۰,تبلیغات، بازاریابی و برندسازی,۲ - ۱۰ نفر,nylonkimiya.com,None
پیشگامان کسب و کار هوشمند , Pishgaman,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,None,None
بیمه ما (نماینده مرکزی) , Ma Insurnce,۰,تبلیغات، بازاریابی و برندسازی,۱۱ تا ۵۰ نفر,www.bimehma.com,None
فراکارنو , Farakarno Co,۰,معماری و عمران,۲ - ۱۰ نفر,None,None
کافه گالری شرق , Shargh,۰,غذا و رستوران‌ها,۲ - ۱۰ نفر,None,None
داناپ , Danup,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,danup.ir,None
ديجي مولتي  , Digi Multi,۰,کامپیوتر، فناوری اطلاعات و اینترنت,۲ - ۱۰ نفر,Www.digimulti.ir,None
